Rating (1-5),Ulasan,text_clean,text_clean_stemming
4,"Kamarnya luas, ada kolam renang dilantai 3 lumayan bagus, lapangan tenis, tenis meja, dan makanannya uenak tenan...q",kamar luas ada kolam renang dilantai lumayan bagus lapangan tenis tenis meja dan makanannya uenak tenan q,luas renang lantai lumayan lapang tenis tenis meja makan uenak tenan
5,"datang disaat pandemi,, pingin nikmati takbiran dihotel ini, suasana tenang, bersih, fasolitas lengkap,kamar besar, makanan enak, mantul deh pkknya recommended",datang disaat pandemi pengin nikmati takbiran dihotel ini situasi tenang bersih fasolitas lengkap kamar besar makanan enak mantap betul deh pkknya recommended,pandemi pengin nikmat takbir situasi tenang bersih fasolitas lengkap makan pkknya recommended
5,"Kamarnya luas, makanannya enak, dengan satu harga kita bisa menikmati makanan dari  3 restoran. Tamannya luas dengan kolam penuh ikan.",kamar luas makanannya enak dengan satu harga kita bisa menikmati makanan dari restoran tamannya luas dengan kolam penuh ikan,luas makan harga nikmat makan luas penuh ikan
5,"Kalau kesini paling enak kalo makan makan,  karna paket buffet nya lengkap,  menunya banyak banget, mulai dari masakan jepang sampai Lontong kikil dan rujak cingur pun ada",kalau kesini paling enak kalau makan makan karena paket buffet ya lengkap menunya banyak banget mulai dari masakan jepang sampai lontong kikil dan rujak cingur pun ada,kesini makan makan paket buffet lengkap menu masakan jepang lontong kikil rujak cingur
5,"Restoran arum manis nya oke, makanan juga enak . Lobby instagramable 👍👍👍lokasi pusat kota, jalan utama, gampang di cari",restoran arum manis ya oke makanan juga enak lobby instagramable lokasi pusat kota jalan utama gampang di cari,arum manis makan lobby instagramable pusat kota jalan utama gampang
4,"Tempat nyaman, makanan lengkap mulai dari masakan dan jajanan indo, masakan barat dan asia. tapi sushinya kurang sip. mungkin bs diperbaiki lagi.",tempat nyaman makanan lengkap mulai dari masakan dan jajanan indo masakan barat dan asia tapi sushinya kurang sip mungkin bisa diperbaiki lagi,makan lengkap masakan jajan indo masakan barat asia sushinya sip
5,"staf ramah, kamar luas, tempat nyaman, sarapan banyak menu pilihan. Begitu masuk hotel langsung disambut wangi yang khas...",staf ramah kamar luas tempat nyaman sarapan banyak menu pilihan begitu masuk hotel langsung disambut wangi yang khas,staf ramah luas sarap menu pilih sambut wangi khas
5,Hotel yg sangat nyaman.. wangi sereh nya enak bangett.. suasana nya enak dan membuat pengunjung nyaman. Bersih dan ramah. Kamar nya nyaman.. recommended banggeett..,hotel yang sangat nyaman wangi sereh ya enak bangett situasi ya enak dan membuat pengunjung nyaman bersih dan ramah kamar ya nyaman recommended banggeett,wangi sereh bangett situasi unjung bersih ramah recommended banggeett
5,Hotelnya bersih dan sangat nyaman. Pelayanannya baik dan ramah-ramah pegawainya. Makanannya sangat enak dan khas masakan Indonesia.,hotel bersih dan sangat nyaman pelayanannya baik dan ramah ramah pegawainya makanannya sangat enak dan khas masakan indonesia,bersih layan ramah ramah makan khas masakan indonesia
5,Pengalaman terbaik menginap di hotel Dengan pelayanan yang sangat baik dan setiap staf disana sangat ramah,pengalaman terbaik menginap di hotel dengan pelayanan yang sangat baik dan setiap staf disana sangat ramah,alam inap layan staf ramah
5,"Resort di pusat kota dgn pelayanan yg baik, menu sarapan pagi begitu beragam, kalo ke Surabaya lg tetap pingin nginep disini",resort di pusat kota dengan pelayanan yang baik menu sarapan pagi begitu beragam kalau ke surabaya lagi tetap pengin menginap di sini,resort pusat kota layan menu sarap pagi agam surabaya pengin inap
5,Nyaman dan luas. Pelayan ramah tp sedikit hrs mnyiapkan uang u/ biaya parkir. Tp secara keseluruhan semuanya oke!,nyaman dan luas pelayan ramah tapi sedikit harus mnyiapkan uang u biaya parkir tapi secara keseluruhan semuanya oke,luas layan ramah mnyiapkan uang biaya parkir
5,"Keren klo outdoor buffet nya apalagi malam hari, makanan tradisional pula mantaab, area luas dg taman yg hijau.. worth it",keren kalau outdoor buffet ya apalagi malam hari makanan tradisional pula mantaab area luas dengan taman yang hijau worth itu,keren outdoor buffet malam makan tradisional mantaab area luas hijau worth
5,"Pelayanan sangat ramah. Kamar sangat bagus,bersih dan rapi. Pemandangan yang bagus. Dan kolam renang sangat bersih. trimakasih hotel bumi surabaya.",pelayanan sangat ramah kamar sangat bagus bersih dan rapi pemandangan yang bagus dan kolam renang sangat bersih trimakasih hotel bumi surabaya,layan ramah bersih rapi pandang renang bersih trimakasih bumi surabaya
3,Hotel bintang 4.5 tapi tukar handuk aja kena cost wkwk  Tapi overall kamar nyaman.,hotel bintang tapi tukar handuk saja kena cost wkwk tapi overall kamar nyaman,bintang tukar handuk cost overall
5,selain kamarnya oke. Makanannya enak juga Cuma untuk closet duduk ada yg kyknya perlu di ganti krna kurang nyaman,selain kamar oke makanannya enak juga cuma untuk closet duduk ada yang kayaknya perlu di ganti karena kurang nyaman,makan closet duduk ganti
5,"Menu lunch buffetnya sangat banyak macamnya. Ada masakan jepang, cina, indonesia juga sesuai ma harga ya",menu lunch buffetnya sangat banyak macamnya ada masakan jepang cina indonesia juga sesuai sama harga iya,menu lunch buffetnya masakan jepang cina indonesia sesuai harga
5,"Hotel yg strategis terletak di pusat kota, dengan suasana bersih, nyaman, dengan resto yg bernuansa alam lengkap dengan menu Nusantara.",hotel yang strategis terletak di pusat kota dengan situasi bersih nyaman dengan restoran yang bernuansa alam lengkap dengan menu nusantara,strategis letak pusat kota situasi bersih nuansa alam lengkap menu nusantara
5,Bagus pemandangan kamar hotel nyaman,bagus pemandangan kamar hotel nyaman,pandang
5,"Dari berbagai hotel yang pernah saya datangi, buat saya hotel Bumi Surabaya adalah hotel yang paling nyaman untuk ditempati karena lingkungannya yang sangat asri dan menenangkan.",dari berbagai hotel yang pernah saya datangi buat saya hotel bumi surabaya adalah hotel yang paling nyaman untuk ditempati karena lingkungannya yang sangat asri dan menenangkan,bumi surabaya lingkung asri tenang
5,"Kamar bersih, pelayanan ramah, fasilitas lengkap. Ada di tengah kota dan dengan dengan mall dan ranch market, akses mudah 🤗",kamar bersih pelayanan ramah fasilitas lengkap ada di tengah kota dan dengan dengan mall dan ranch market akses mudah,bersih layan ramah lengkap kota mall ranch market akses
4,"tempatny bagus mewah, cocok buat staycation, air panasnya berfungsi dengan baik, sarapannya juga rnakdengan view alam",tempatny bagus mewah cocok buat staycation air panasnya berfungsi dengan baik sarapannya juga rnakdengan view alam,tempatny mewah cocok staycation air panas fungsi sarap rnakdengan view alam
5,"Buka bersama di Hotel Bumi, mantap tapi menu dan suasananya tidak seramai dan seindah dulu",buka bersama di hotel bumi mantap tapi menu dan suasananya tidak seramai dan seindah dulu,buka bumi menu serama indah
5,"Ini adalah Hotel pilihan keluarga setiap ke Surabaya, kamar nya luas, pelayanan Dari reception dll OK, menu bfast juga OK. Keren",ini adalah hotel pilihan keluarga setiap ke surabaya kamar ya luas pelayanan dari reception dan lain lain ok menu bfast juga ok keren,pilih keluarga surabaya luas layan reception menu bfast keren
5,"Ke hotel ini karena ada acara manten tetangga, suasana outdoor, adem, banyak tanaman, makanan enak2, tempat bagus, 👍👍👍 …",ke hotel ini karena ada acara manten tetangga situasi outdoor adem banyak tanaman makanan enak tempat bagus,acara manten tetangga situasi outdoor adem tanam makan
3,"Hotel lama yang sudah direnovasi. Bersih, wangi aromaterapi. Card scanner utk lift dan kamar sering ngadat. Staff hospitality kurang.",hotel lama yang sudah direnovasi bersih wangi aromaterapi card scanner untuk lift dan kamar sering ngadat staff hospitality kurang,renovasi bersih wangi aromaterapi card scanner lift ngadat hospitality
5,Bau serehnya itu lho bikin relaks dan kangen. Very recommended hotel. Makanannya enak semua dan rasanya konsisten dari dulu sampai sekarang enak terus,bau serehnya itu lho bikin relaks dan kangen very recommended hotel makanannya enak semua dan rasanya konsisten dari dulu sampai sekarang enak terus,bau sereh lho relaks kangen very recommended makan konsisten
4,Kamarnya bagus dan luas. Kamar mandinya juga luas dan bersih. Pilihan keluarga jika kembali berlibur di Surabaya. Harganya juga sebanding dengan kualitasnya.,kamar bagus dan luas kamar mandinya juga luas dan bersih pilihan keluarga jika kembali berlibur di surabaya harganya juga sebanding dengan kualitasnya,luas mandi luas bersih pilih keluarga libur surabaya harga banding kualitas
5,Thank you untuk semua staff hotel bumi Surabaya yang sangat amat baik melayani tamu ..,thank untuk semua staff hotel bumi surabaya yang sangat amat baik melayani tamu,bumi surabaya layan tamu
5,"All you can eat servicenya gue rasa paling the best di surabaya. Banyak pilihan makanan dari indo, asian, western. Outdoor dan indoornya keren.",allyoucaneat servicenya gue rasa paling the best di surabaya banyak pilihan makanan dari indo asian western outdoor dan indoornya keren,allyoucaneat servicenya the surabaya pilih makan indo asi western outdoor indoornya keren
5,"Cocok bukber sesuai dengan harga tempat luas dan banyak pilihan makananan ,sepuasnya kita makan",cocok bukber sesuai dengan harga tempat luas dan banyak pilihan makananan sepuasnya kita makan,cocok bukber sesuai harga luas pilih makananan puas makan
5,Kami menginap di akhir tahun 2017. Hotel yg nyaman di tengah kota. Luaass... banyak taman... kamar luas... dan breakfast nya lengkap kap...,kami menginap di akhir tahun hotel yang nyaman di tengah kota luaass banyak taman kamar luas dan breakfast ya lengkap kap,inap kota luaass luas lengkap kap
3,"Bagus, tapi kmrn dapat sprei kurang bersih ada bercaknya itu ja yg bikin agak kurang menyenangkan",bagus tapi kemarin dapat sprei kurang bersih ada bercaknya itu saja yang bikin agak kurang menyenangkan,kemarin sprei bersih bercak senang
5,Hotel dengan nuansa tua.. Tpi bagus banget.. Room juga luas..,hotel dengan nuansa tua tapi bagus banget room juga luas,nuansa tua room luas
5,Puas bgt bisa menikmati fasilitas dan kenyamanan di Hotel Bumi. Suasana nya seperti di pedesaan padahal lokasiny di tengah kota..,puas banget bisa menikmati fasilitas dan kenyamanan di hotel bumi situasi ya seperti di pedesaan padahal lokasiny di tengah kota,puas nikmat bumi situasi desa lokasiny kota
5,Makanan enak. Lengkap. Jawa. Barat. Indonesia.  Jepang ono kabeh.  Tempat kumpul rame2 yang enak. Tengah kota Surabaya. Harga terjangkau sisan. Wes.. ndang mampir.. ok?,makanan enak lengkap jawa barat indonesia jepang sono kabeh tempat kumpul rame rame yang enak tengah kota surabaya harga terjangkau sisan wes ndang mampir ok,makan lengkap jawa barat indonesia jepang sono kabeh kumpul rame rame kota surabaya harga jangkau sis ndang mampir
5,"Excellent all round, pelayanan bagus staf ramah sekali tipikal hotel bintang lima, gedung dan kamar bersih dan rapi, makanannya pun enak",excellent allyoucaneat round pelayanan bagus staf ramah sekali tipikal hotel bintang lima gedung dan kamar bersih dan rapi makanannya pun enak,excellent allyoucaneat round layan staf ramah tipikal bintang gedung bersih rapi makan
5,Suasana hotelnya nyaman .... bersih ... dan bgt artistik serta menu sarapannya yg bgt beraneka macamnya,situasi hotel nyaman bersih dan banget artistik serta menu sarapannya yang banget beraneka macamnya,situasi bersih artistik menu sarap aneka
5,Hotel mewah di kota surabaya Makanan nya enak Pelayanan nya excellent Nuansa bali nya sangat terasa Recomended untuk menghabiskan waktu bersama keluarga,hotel mewah di kota surabaya makanan ya enak pelayanan ya excellent nuansa bali ya sangat terasa recomended untuk menghabiskan waktu bersama keluarga,mewah kota surabaya makan layan excellent nuansa bal asa recomended habis keluarga
5,"pelayanannya bagus, vibenya terlalu remang dan santai, dan makanannya enak banget, variasinya banyak. cocok buat staycation",pelayanannya bagus vibenya terlalu remang dan santai dan makanannya enak banget variasinya banyak cocok buat staycation,layan vibenya remang santai makan variasi cocok staycation
5,Luar biasa tempatnya sangat nyaman Asri alami dan sangat rindang Malakanannya banyak ragamnya All u can't eat mantab Kamar luas dan nyaman,luar biasa tempatnya sangat nyaman asri alami dan sangat rindang malakanannya banyak ragamnya allyoucaneat lu can t mantab kamar luas dan nyaman,asri alami rindang malakanannya ragam allyoucaneat lu can mantab luas
4,"Hotel besar, nyaman, selalu pengen kembali, aromatherapy nya enak, tapi terakhir ke sana minggu lalu kok tdk ada bau nya ya...",hotel besar nyaman selalu pengin kembali aromatherapy ya enak tapi terakhir ke sana minggu lalu kok tidak ada bau ya ya,pengin aromatherapy minggu bau
5,"Hotel bintang 5 paling Top di Surabaya. Pelayanan nya ramah, check in cepat. Kamarnya luas dan bersih. Berasa bukan di tengah kota Surabaya.",hotel bintang paling top di surabaya pelayanan ya ramah check ini cepat kamar luas dan bersih berasa bukan di tengah kota surabaya,bintang surabaya layan ramah cepat luas bersih asa kota surabaya
5,Fasilitas oke..pelayanan oke..Taman2 yg asri dan breakfast yg menyenangkan dg berbagai menu yg enak2.,fasilitas oke pelayanan oke taman yang asri dan breakfast yang menyenangkan dengan berbagai menu yang enak,layan asri senang menu
5,"Murah, sarapan enak. Bersih, berkualitas. Kamar luas sekali",murah sarapan enak bersih berkualitas kamar luas sekali,murah sarap bersih kualitas luas
4,hotel ini sangar bagus sangat nyaman kamar sangat luas free wifi etc very hospitality  and have beautiful garden and arumanis restaurant,hotel ini sangar bagus sangat nyaman kamar sangat luas free wifi etc very hospitality and have beautiful garden and arumanis restaurant,sangar luas free wifi etc very hospitality and have beautiful garden and arumanis restaurant
4,"Hotelnya nyaman, lokasi strategis. Cuma pr nya kebersihan karpet lantai sebaiknya di vakum sebelum tamu cek in..",hotel nyaman lokasi strategis cuma pr ya kebersihan karpet lantai sebaiknya di vakum sebelum tamu cek in,strategis pr bersih karpet lantai vakum tamu cek
5,"Menu all u can eat dengan rasa yang enak dan menu yang sangat banyak.. Tempat nyaman dan cocok buat acara kumpul""",menu allyoucaneat lu dengan rasa yang enak dan menu yang sangat banyak tempat nyaman dan cocok buat acara kumpul,menu allyoucaneat lu menu cocok acara kumpul
5,"Makan malam untuk keluarga yang enak dan nyaman, menginap di Hotel Bhumi Surabaya juga nyaman. Tempat di tengah kota Surabaya dengan akses ke beberapa mall yang dekat. Hotel yang nyaman....",makan malam untuk keluarga yang enak dan nyaman menginap di hotel bhumi surabaya juga nyaman tempat di tengah kota surabaya dengan akses ke beberapa mall yang dekat hotel yang nyaman,makan malam keluarga inap bhumi surabaya kota surabaya akses mall
